,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
31,2.48936e+01,284.788,284.85900000000004,284.632,283.45799999999997,281.76599999999996,277.425,273.568,269.7,264.10200000000003,259.107,252.90900000000002,245.74900000000002,238.225,229.90400000000002,219.42700000000002,208.14,195.609,185.185,181.593,187.097,198.88099999999997,207.36700000000002,208.11,207.842,208.062,208.55599999999998,207.447,205.358,200.21,192.75799999999998,185.59900000000002,179.71599999999998,172.696,163.368,158.704,157.92700000000002,156.761,156.036,156.071,158.63299999999998,166.646,173.655,181.84,185.429,184.266,185.322,182.912,183.09,189.135,193.743,199.66400000000002,206.426,214.003,223.328,231.41,241.48,257.345,263.111,260.41700000000003,259.053,263.592,273.922,280.666,284.788
32,2.87234e+01,282.661,283.707,283.89,282.297,280.74,277.232,272.901,269.981,265.344,258.572,252.66400000000002,245.92700000000002,238.503,230.388,220.27,208.798,195.71200000000002,184.166,178.36599999999999,181.877,197.222,208.97299999999998,209.196,208.325,207.83900000000003,207.417,206.268,204.62400000000002,200.47799999999998,193.575,187.56099999999998,183.442,176.804,165.924,159.577,157.68,156.303,155.643,156.09,162.733,171.248,173.582,177.072,179.39,181.32299999999998,183.27200000000002,182.293,182.109,189.84599999999998,194.38099999999997,199.726,206.33,213.601,223.958,232.264,239.513,253.753,261.164,259.13,260.436,265.203,276.439,280.275,282.661
33,3.25532e+01,277.974,280.164,281.975,280.181,279.062,276.626,272.161,268.878,264.307,258.026,252.03900000000002,245.312,238.175,230.649,220.87400000000002,209.28400000000002,196.582,184.611,177.65400000000002,179.982,194.78099999999998,206.274,208.27700000000002,208.558,206.965,205.989,204.83599999999998,203.475,200.29,194.46099999999998,188.75099999999998,185.39,180.613,173.048,168.243,165.704,162.345,158.609,155.75799999999998,158.901,164.722,170.71400000000003,176.083,177.24400000000003,178.488,181.352,181.782,182.293,190.916,194.945,199.574,206.00599999999997,212.96,222.257,231.548,238.24,248.437,254.40900000000002,256.746,260.897,265.657,273.031,276.856,277.974
34,3.63830e+01,274.01,274.063,275.223,273.861,275.52299999999997,274.77099999999996,271.124,266.933,262.24,257.142,250.588,243.548,237.1,230.33700000000002,221.791,210.333,197.979,186.263,178.88099999999997,181.959,195.167,202.593,206.178,207.766,205.665,204.13400000000001,203.24900000000002,202.08,200.071,196.391,191.451,187.37900000000002,182.676,178.435,176.378,177.04,175.855,170.47099999999998,164.047,160.27,161.172,172.437,179.27900000000002,178.725,179.375,182.703,183.743,185.108,190.451,194.25900000000001,198.797,205.06099999999998,212.215,220.09,228.757,236.547,245.593,252.34599999999998,256.418,259.798,263.857,267.305,271.524,274.01
35,4.02128e+01,267.58,266.91,268.025,267.599,268.296,270.522,269.425,265.094,260.64599999999996,255.8,248.985,241.78799999999998,235.30700000000002,229.03799999999998,221.708,211.81599999999997,201.65200000000002,190.703,183.83,188.303,197.632,202.158,205.081,207.175,205.86900000000003,204.512,203.27,201.627,199.93900000000002,197.78799999999998,194.65599999999998,191.57299999999998,188.00900000000001,183.89700000000002,180.80700000000002,182.503,182.657,178.017,174.06099999999998,171.93200000000002,171.918,178.423,182.185,182.486,183.266,185.233,187.075,188.892,191.555,194.726,198.769,204.27900000000002,210.75599999999997,217.90599999999998,225.416,232.608,241.455,248.407,253.638,256.10200000000003,260.341,261.124,265.166,267.58
36,4.40426e+01,259.642,261.15,262.534,263.382,262.883,264.30400000000003,264.535,262.101,258.332,253.65900000000002,247.263,241.083,234.967,228.90900000000002,222.79,215.489,208.52,200.83700000000002,196.141,196.998,200.588,203.50599999999997,205.94,207.843,207.345,205.722,204.033,202.019,200.09900000000002,197.94299999999998,195.479,193.303,190.435,186.515,183.253,182.61,181.834,180.208,178.329,177.458,178.15900000000002,181.225,184.662,185.032,184.525,185.322,188.528,191.94799999999998,194.732,197.44799999999998,200.778,205.34599999999998,210.453,216.41299999999998,222.60299999999998,228.80599999999998,236.56799999999998,242.998,248.144,250.86900000000003,254.19799999999998,255.235,257.27099999999996,259.642
37,4.78723e+01,255.123,257.97700000000003,259.056,258.95799999999997,258.644,259.062,258.41700000000003,256.57099999999997,253.924,250.55700000000002,246.08700000000002,241.179,235.985,230.53900000000002,225.06599999999997,219.293,213.46599999999998,209.325,207.0,205.05,202.678,203.245,205.829,207.90900000000002,207.732,206.06099999999998,204.33599999999998,202.59099999999998,200.834,198.35299999999998,195.69299999999998,193.553,190.268,186.313,183.37099999999998,181.49900000000002,181.085,180.24,178.34799999999998,177.85,179.196,181.392,183.467,183.98,184.301,186.38299999999998,189.622,192.799,195.562,198.763,202.50900000000001,207.03799999999998,211.937,217.2,221.018,226.58700000000002,233.75400000000002,238.64700000000002,242.44799999999998,245.832,249.437,250.792,252.28599999999997,255.123
38,5.17021e+01,252.226,255.243,256.431,255.502,253.878,253.898,253.31400000000002,251.074,248.59400000000002,246.043,242.87400000000002,238.99599999999998,234.607,229.924,224.956,220.62400000000002,216.24,213.71599999999998,211.615,208.085,203.804,203.733,206.519,207.77900000000002,207.278,205.74200000000002,203.96400000000003,202.43,200.842,198.343,195.59400000000002,192.858,189.342,186.315,184.59,183.209,181.873,180.405,179.417,179.454,180.22400000000002,181.446,183.13,184.24,185.912,188.418,190.851,193.261,195.833,198.69400000000002,202.59,207.09099999999998,211.639,216.157,220.42700000000002,225.74099999999999,231.123,235.183,239.08900000000003,243.372,247.146,248.51,250.049,252.226
39,5.55319e+01,246.571,248.74400000000003,248.87,249.11900000000003,249.217,249.56599999999997,249.53099999999998,247.86599999999999,245.13400000000001,242.11700000000002,238.99900000000002,235.737,231.97099999999998,227.87599999999998,223.41099999999997,218.953,215.393,213.775,210.956,208.269,207.051,206.69400000000002,206.683,206.083,205.044,203.611,202.192,200.905,199.101,196.02900000000002,193.28400000000002,191.57299999999998,189.605,188.012,187.167,186.03,184.43900000000002,183.43200000000002,183.524,184.358,185.425,185.84,185.715,186.125,187.507,189.668,191.83,193.888,196.016,198.364,201.56799999999998,205.265,209.10299999999998,212.94,217.22799999999998,221.614,225.938,230.58,234.532,237.955,240.925,242.96099999999998,244.225,246.571
40,5.93617e+01,237.354,238.77700000000002,240.83599999999998,242.19099999999997,242.72099999999998,243.268,243.09900000000002,242.50400000000002,240.952,237.764,234.445,231.30900000000003,228.19,224.78400000000002,220.949,217.072,213.7,210.923,208.96,208.644,207.12900000000002,205.486,203.137,200.263,198.68400000000003,197.017,195.24200000000002,193.547,190.959,187.74900000000002,185.47400000000002,185.588,185.98,185.18,184.74200000000002,183.17,182.388,183.38099999999997,184.386,185.58,186.403,185.94400000000002,185.09799999999998,185.363,186.489,188.55700000000002,190.63400000000001,192.468,194.297,196.343,197.554,200.188,203.483,206.94299999999998,211.019,214.67,218.81,222.368,225.947,229.457,231.55599999999998,233.479,235.33700000000002,237.354
